vehicle_brand,model_name,manufacturing_year,kilometres_driven,vehicle_condition,vehicle_type,body_type,engine_capacity,engine_cylinders,transmission_type,drive_type,fuel_type,fuel_consumption,doors,seats,location,state,vehicle_age,km_per_year,desc_len,is_new_vehicle,fuel_efficiency_score,engine_power_index,brand_tier,location_coarse,model_name_freq,location_coarse_freq
toyota,kluger,2016.0,137000.0,used,suv,suv,6.0,6.0,automatic,front,unleaded,10.2,4.0,7.0,"dandenong, vic",vic,10.0,13700.0,27,0,0.09803921568627452,36.0,mid,"dandenong,",0.0111693640300889,0.006610439936175063
jeep,other,2014.0,40868.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,11.7,4.0,5.0,other,nsw,12.0,3405.6666666666665,40,0,0.08547008547008547,36.0,mid,other,0.398677912012765,0.64497378618646
hyundai,i30,2014.0,98868.0,used,wagon,wagon,4.0,4.0,automatic,front,unleaded,6.9,4.0,5.0,"granville, nsw",nsw,12.0,8239.0,38,0,0.14492753623188406,16.0,budget,"granville,",0.014360610895828584,0.012992933667654433
toyota,hilux,2016.0,191634.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,8.5,4.0,5.0,"slacks creek, qld",qld,10.0,19163.4,27,0,0.11764705882352941,16.0,mid,slacks,0.027467517665830863,0.01504444950991566
holden,commodore,2011.0,208717.0,used,sedan,sedan,6.0,6.0,manual,rear,unleaded,10.2,4.0,5.0,other,sa,15.0,13914.466666666667,25,0,0.09803921568627452,36.0,budget,other,0.0292910873033964,0.64497378618646
nissan,pathfinder,2017.0,123526.0,used,suv,suv,6.0,6.0,automatic,front,premium,9.9,4.0,7.0,other,nsw,9.0,13725.111111111111,31,0,0.10101010101010101,36.0,mid,other,0.00501481650330522,0.64497378618646
hyundai,accent,2016.0,135990.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,5.9,5.0,5.0,"slacks creek, qld",qld,10.0,13599.0,26,0,0.1694915254237288,16.0,budget,slacks,0.006268520629131525,0.01504444950991566
mercedes-benz,other,2014.0,34465.0,used,hatchback,hatchback,4.0,4.0,automatic,front,diesel,5.6,5.0,5.0,"brookvale, nsw",nsw,12.0,2872.0833333333335,27,0,0.17857142857142858,16.0,premium,"brookvale,",0.398677912012765,0.007750170959653521
volkswagen,other,2015.0,204361.0,used,commercial,commercial,4.0,4.0,manual,front,premium,6.9,3.0,2.0,"minchinbury, nsw",nsw,11.0,18578.272727272728,28,0,0.14492753623188406,16.0,mid,"minchinbury,",0.398677912012765,0.05846820150444495
mercedes-benz,other,2016.0,122682.0,used,coupe,coupe,4.0,4.0,automatic,rear,diesel,5.3,2.0,4.0,"moorabbin, vic",vic,10.0,12268.2,25,0,0.18867924528301888,16.0,premium,"moorabbin,",0.398677912012765,0.011853202644175975
mitsubishi,triton,2017.0,129614.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,7.6,4.0,5.0,"granville, nsw",nsw,9.0,14401.555555555555,32,0,0.13157894736842105,16.0,mid,"granville,",0.018577615682698882,0.012992933667654433
volkswagen,amarok,2013.0,232998.0,used,automobile gallery,ute / tray,4.0,4.0,automatic,other,diesel,8.0,4.0,5.0,"granville, nsw",nsw,13.0,17922.923076923078,38,0,0.125,16.0,mid,"granville,",0.005812628219740141,0.012992933667654433
hyundai,other,2016.0,79698.0,used,heritage auto group - al berwick pty ltd,hatchback,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,other,vic,10.0,7969.8,41,0,0.125,16.0,budget,other,0.398677912012765,0.64497378618646
audi,other,2013.0,160861.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,5.3,5.0,5.0,"minchinbury, nsw",nsw,13.0,12373.923076923076,43,0,0.18867924528301888,16.0,premium,"minchinbury,",0.398677912012765,0.05846820150444495
volvo,other,2007.0,130072.0,used,used dealer ad,wagon,4.0,4.0,unknown,other,unleaded,8.0,4.0,5.0,other,qld,19.0,6845.894736842105,23,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
toyota,other,2017.0,83914.0,used,suv,suv,4.0,4.0,automatic,front,premium,5.5,4.0,5.0,other,nsw,9.0,9323.777777777777,27,0,0.18181818181818182,16.0,mid,other,0.398677912012765,0.64497378618646
volkswagen,other,2015.0,69000.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,4.8,5.0,5.0,other,vic,11.0,6272.727272727273,37,0,0.20833333333333334,16.0,mid,other,0.398677912012765,0.64497378618646
other,other,2011.0,112912.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,7.0,5.0,5.0,"fyshwick, act",act,15.0,7527.466666666666,25,0,0.14285714285714285,16.0,premium,"fyshwick,",0.398677912012765,0.010143606108958286
honda,cr-v,2015.0,121542.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.7,4.0,5.0,other,vic,11.0,11049.272727272728,22,0,0.12987012987012986,16.0,budget,other,0.006268520629131525,0.64497378618646
mazda,3,2017.0,81664.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,5.8,5.0,5.0,other,nsw,9.0,9073.777777777777,17,0,0.1724137931034483,16.0,budget,other,0.019603373603829497,0.64497378618646
toyota,camry,2017.0,89683.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,nsw,9.0,9964.777777777777,24,0,0.12658227848101264,16.0,mid,other,0.010713471620697515,0.64497378618646
volkswagen,amarok,2016.0,83285.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,8.3,4.0,5.0,other,wa,10.0,8328.5,44,0,0.12048192771084336,16.0,mid,other,0.005812628219740141,0.64497378618646
hyundai,ix35,2014.0,73453.0,used,jeff wignall ford - frankston,wagon,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,other,vic,12.0,6121.083333333333,20,0,0.125,16.0,budget,other,0.006724413038522908,0.64497378618646
holden,commodore,2010.0,185015.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,10.1,4.0,5.0,"ringwood, vic",vic,16.0,11563.4375,25,0,0.09900990099009901,36.0,budget,"ringwood,",0.0292910873033964,0.02062913152496011
mini,other,2016.0,65246.0,used,wagon,wagon,3.0,3.0,automatic,front,premium,5.4,4.0,5.0,other,qld,10.0,6524.6,24,0,0.18518518518518517,9.0,mid,other,0.398677912012765,0.64497378618646
mitsubishi,outlander,2014.0,171292.0,used,suv,suv,4.0,4.0,automatic,awd,hybrid,1.9,4.0,5.0,other,sa,12.0,14274.333333333334,44,0,0.5263157894736842,16.0,mid,other,0.010941417825393207,0.64497378618646
ford,other,2015.0,88819.0,used,coupe,coupe,8.0,8.0,automatic,rear,premium,12.6,2.0,4.0,other,qld,11.0,8074.454545454545,36,0,0.07936507936507936,64.0,mid,other,0.398677912012765,0.64497378618646
nissan,navara,2011.0,163919.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.0,4.0,5.0,other,vic,15.0,10927.933333333332,29,0,0.1111111111111111,16.0,mid,other,0.02005926601322088,0.64497378618646
volkswagen,golf,2007.0,147681.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,8.1,5.0,5.0,"minchinbury, nsw",nsw,19.0,7772.684210526316,24,0,0.1234567901234568,16.0,mid,"minchinbury,",0.012081148848871666,0.05846820150444495
holden,colorado,2013.0,239242.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,7.8,4.0,5.0,other,vic,13.0,18403.23076923077,30,0,0.12820512820512822,16.0,budget,other,0.01584226122635058,0.64497378618646
hyundai,i30,2015.0,81064.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,7.3,5.0,5.0,other,qld,11.0,7369.454545454545,19,0,0.136986301369863,16.0,budget,other,0.014360610895828584,0.64497378618646
toyota,other,2014.0,91058.0,used,my car choice,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,nsw,12.0,7588.166666666667,23,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
volkswagen,tiguan,2013.0,66392.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.8,4.0,5.0,other,nsw,13.0,5107.076923076923,36,0,0.11363636363636363,16.0,mid,other,0.007864144062001368,0.64497378618646
mazda,3,2014.0,113960.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,6.0,4.0,5.0,other,nsw,12.0,9496.666666666666,24,0,0.16666666666666666,16.0,budget,other,0.019603373603829497,0.64497378618646
audi,other,2017.0,55200.0,used,wagon,wagon,8.0,8.0,automatic,awd,premium,9.7,4.0,5.0,other,nsw,9.0,6133.333333333333,19,0,0.10309278350515465,64.0,premium,other,0.398677912012765,0.64497378618646
audi,other,2012.0,133986.0,used,convertible,convertible,4.0,4.0,automatic,awd,premium,7.8,2.0,4.0,"bentley, wa",wa,14.0,9570.42857142857,29,0,0.12820512820512822,16.0,premium,"bentley,",0.398677912012765,0.007864144062001368
volkswagen,amarok,2011.0,165741.0,used,western city autos - car city minchinbury,ute / tray,4.0,4.0,manual,other,diesel,8.0,4.0,5.0,"minchinbury, nsw",nsw,15.0,11049.4,38,0,0.125,16.0,mid,"minchinbury,",0.005812628219740141,0.05846820150444495
toyota,rav4,2015.0,104319.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,"liverpool, nsw",nsw,11.0,9483.545454545454,25,0,0.13513513513513511,16.0,mid,"liverpool,",0.010485525416001824,0.012992933667654433
lexus,other,2015.0,140878.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.9,4.0,5.0,other,nsw,11.0,12807.09090909091,30,0,0.12658227848101264,16.0,premium,other,0.398677912012765,0.64497378618646
toyota,kluger,2015.0,90953.0,used,suv,suv,6.0,6.0,automatic,front,unleaded,10.2,4.0,7.0,other,vic,11.0,8268.454545454546,27,0,0.09803921568627452,36.0,mid,other,0.0111693640300889,0.64497378618646
lexus,other,2015.0,120515.0,used,suv,suv,4.0,4.0,automatic,front,premium,7.7,4.0,5.0,other,vic,11.0,10955.90909090909,30,0,0.12987012987012986,16.0,premium,other,0.398677912012765,0.64497378618646
lexus,other,2011.0,150679.0,used,sedan,sedan,6.0,6.0,automatic,rear,premium,9.1,4.0,5.0,other,nsw,15.0,10045.266666666666,24,0,0.10989010989010989,36.0,premium,other,0.398677912012765,0.64497378618646
volkswagen,golf,2015.0,84175.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,6.2,5.0,5.0,other,qld,11.0,7652.272727272727,24,0,0.16129032258064516,16.0,mid,other,0.012081148848871666,0.64497378618646
hyundai,santa,2016.0,155823.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,7.8,4.0,7.0,other,qld,10.0,15582.3,43,0,0.12820512820512822,16.0,budget,other,0.007978117164349213,0.64497378618646
volvo,other,2010.0,226442.0,used,sedan,sedan,5.0,5.0,automatic,front,unleaded,9.1,4.0,5.0,other,nsw,16.0,14152.625,16,0,0.10989010989010989,25.0,mid,other,0.398677912012765,0.64497378618646
kia,grand,2010.0,195900.0,used,wagon,wagon,6.0,6.0,automatic,front,unleaded,12.8,4.0,8.0,other,nsw,16.0,12243.75,32,0,0.078125,36.0,budget,other,0.01641212673808981,0.64497378618646
honda,civic,2007.0,213192.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,other,vic,19.0,11220.631578947368,22,0,0.125,16.0,budget,other,0.006268520629131525,0.64497378618646
hyundai,other,2015.0,158140.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.8,4.0,3.0,"dandenong, vic",vic,11.0,14376.363636363636,18,0,0.11363636363636363,16.0,budget,"dandenong,",0.398677912012765,0.006610439936175063
toyota,corolla,2007.0,262648.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,other,nsw,19.0,13823.578947368422,26,0,0.13513513513513511,16.0,mid,other,0.018691588785046728,0.64497378618646
honda,other,2011.0,137269.0,used,coupe,coupe,4.0,4.0,automatic,front,hybrid,4.7,2.0,4.0,other,vic,15.0,9151.266666666666,29,0,0.2127659574468085,16.0,budget,other,0.398677912012765,0.64497378618646
toyota,other,2013.0,53628.0,used,03 **** ****,suv,4.0,4.0,unknown,other,unknown,8.0,4.0,5.0,"moorabbin, vic",vic,13.0,4125.2307692307695,36,0,0.125,16.0,mid,"moorabbin,",0.398677912012765,0.011853202644175975
volkswagen,amarok,2014.0,170132.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,8.3,4.0,5.0,"fyshwick, act",act,12.0,14177.666666666666,35,0,0.12048192771084336,16.0,mid,"fyshwick,",0.005812628219740141,0.010143606108958286
toyota,hiace,2015.0,97857.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.0,4.0,5.0,other,qld,11.0,8896.09090909091,26,0,0.125,16.0,mid,other,0.014702530202872122,0.64497378618646
toyota,rav4,2017.0,138450.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,other,nsw,9.0,15383.333333333334,25,0,0.13513513513513511,16.0,mid,other,0.010485525416001824,0.64497378618646
hyundai,other,2016.0,124566.0,used,consign-a-car p/l (kedron),hatchback,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,other,qld,10.0,12456.6,41,0,0.125,16.0,budget,other,0.398677912012765,0.64497378618646
ford,falcon,2011.0,130826.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,9.9,4.0,5.0,"dandenong, vic",vic,15.0,8721.733333333334,20,0,0.10101010101010101,36.0,mid,"dandenong,",0.012081148848871666,0.006610439936175063
peugeot,other,2012.0,146904.0,used,coupe,coupe,4.0,4.0,automatic,front,premium,7.3,2.0,4.0,"five dock, nsw",nsw,14.0,10493.142857142857,21,0,0.136986301369863,16.0,budget,five,0.398677912012765,0.014132664691132892
subaru,other,2014.0,192089.0,used,used dealer ad,suv,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,"wangara, wa",wa,12.0,16007.416666666666,69,0,0.125,16.0,mid,"wangara,",0.398677912012765,0.016868019147481195
hyundai,i30,2016.0,45459.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.3,5.0,5.0,other,nsw,10.0,4545.9,23,0,0.136986301369863,16.0,budget,other,0.014360610895828584,0.64497378618646
toyota,landcruiser,2004.0,350999.0,used,suv,suv,6.0,6.0,automatic,4wd,diesel,8.0,4.0,8.0,other,nsw,22.0,15954.5,36,0,0.125,36.0,mid,other,0.02279462046956918,0.64497378618646
nissan,patrol,2015.0,59000.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,11.8,4.0,7.0,"wangara, wa",wa,11.0,5363.636363636364,28,0,0.0847457627118644,16.0,mid,"wangara,",0.006268520629131525,0.016868019147481195
bmw,other,2013.0,170658.0,used,coupe,coupe,4.0,4.0,automatic,rear,diesel,5.3,2.0,4.0,other,nsw,13.0,13127.538461538461,13,0,0.18867924528301888,16.0,premium,other,0.398677912012765,0.64497378618646
toyota,other,2005.0,56000.0,used,wagon,wagon,4.0,4.0,automatic,awd,unknown,8.0,5.0,5.0,"slacks creek, qld",qld,21.0,2666.6666666666665,27,0,0.125,16.0,mid,slacks,0.398677912012765,0.01504444950991566
lexus,other,2009.0,100500.0,used,convertible,convertible,6.0,6.0,automatic,rear,premium,9.3,2.0,4.0,"brookvale, nsw",nsw,17.0,5911.764705882353,31,0,0.1075268817204301,36.0,premium,"brookvale,",0.398677912012765,0.007750170959653521
mitsubishi,lancer,2008.0,145203.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.2,4.0,5.0,"minchinbury, nsw",nsw,18.0,8066.833333333333,25,0,0.12195121951219513,16.0,mid,"minchinbury,",0.010713471620697515,0.05846820150444495
bmw,other,2013.0,147216.0,used,hatchback,hatchback,4.0,4.0,automatic,rear,premium,5.8,5.0,5.0,other,qld,13.0,11324.307692307691,13,0,0.1724137931034483,16.0,premium,other,0.398677912012765,0.64497378618646
kia,sportage,2009.0,194864.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,8.2,4.0,5.0,other,wa,17.0,11462.588235294117,26,0,0.12195121951219513,16.0,budget,other,0.00832003647139275,0.64497378618646
holden,commodore,2011.0,93413.0,used,sedan,sedan,6.0,6.0,manual,rear,unleaded,9.8,4.0,5.0,other,vic,15.0,6227.533333333334,25,0,0.1020408163265306,36.0,budget,other,0.0292910873033964,0.64497378618646
audi,other,2011.0,166218.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,5.3,3.0,4.0,other,nsw,15.0,11081.2,30,0,0.18867924528301888,16.0,premium,other,0.398677912012765,0.64497378618646
hyundai,tucson,2017.0,82863.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,nsw,9.0,9207.0,34,0,0.12658227848101264,16.0,budget,other,0.009915659904262594,0.64497378618646
lexus,other,2017.0,102649.0,used,suv,suv,6.0,6.0,automatic,awd,hybrid,5.7,4.0,5.0,other,vic,9.0,11405.444444444445,31,0,0.17543859649122806,36.0,premium,other,0.398677912012765,0.64497378618646
toyota,kluger,2010.0,269287.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,11.0,4.0,7.0,"minchinbury, nsw",nsw,16.0,16830.4375,36,0,0.09090909090909091,36.0,mid,"minchinbury,",0.0111693640300889,0.05846820150444495
lexus,other,2015.0,106150.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.9,4.0,5.0,other,nsw,11.0,9650.0,30,0,0.12658227848101264,16.0,premium,other,0.398677912012765,0.64497378618646
ford,territory,2006.0,231079.0,used,suv,suv,6.0,6.0,automatic,awd,unleaded,14.2,4.0,5.0,other,vic,20.0,11553.95,36,0,0.07042253521126761,36.0,mid,other,0.012081148848871666,0.64497378618646
hyundai,tucson,2016.0,53520.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,7.7,4.0,5.0,"liverpool, nsw",nsw,10.0,5352.0,31,0,0.12987012987012986,16.0,budget,"liverpool,",0.009915659904262594,0.012992933667654433
mazda,6,2016.0,152610.0,used,wagon,wagon,4.0,4.0,automatic,front,unleaded,6.6,4.0,5.0,other,vic,10.0,15261.0,18,0,0.15151515151515152,16.0,budget,other,0.007864144062001368,0.64497378618646
nissan,other,2013.0,153055.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,8.5,4.0,7.0,other,qld,13.0,11773.461538461539,32,0,0.11764705882352941,16.0,mid,other,0.398677912012765,0.64497378618646
volkswagen,other,2011.0,172397.0,used,sedan,sedan,4.0,4.0,automatic,front,diesel,6.7,4.0,5.0,other,nsw,15.0,11493.133333333333,39,0,0.14925373134328357,16.0,mid,other,0.398677912012765,0.64497378618646
holden,other,2007.0,162285.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,11.0,4.0,5.0,"slacks creek, qld",qld,19.0,8541.315789473685,18,0,0.09090909090909091,36.0,budget,slacks,0.398677912012765,0.01504444950991566
mazda,other,1999.0,304382.0,used,convertible,convertible,4.0,4.0,manual,rear,unleaded,9.0,2.0,2.0,"braybrook, vic",vic,27.0,11273.407407407407,15,0,0.1111111111111111,16.0,budget,"braybrook,",0.398677912012765,0.0063824937314793705
holden,commodore,2008.0,255775.0,used,wagon,wagon,6.0,6.0,automatic,rear,unleaded,11.0,4.0,5.0,"minchinbury, nsw",nsw,18.0,14209.722222222223,44,0,0.09090909090909091,36.0,budget,"minchinbury,",0.0292910873033964,0.05846820150444495
toyota,hiace,2016.0,81000.0,used,used dealer ad,suv,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,"slacks creek, qld",qld,10.0,8100.0,17,0,0.125,16.0,mid,slacks,0.014702530202872122,0.01504444950991566
mitsubishi,other,2007.0,128000.0,used,national vehicles,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,"braeside, vic",vic,19.0,6736.8421052631575,31,0,0.125,16.0,mid,"braeside,",0.398677912012765,0.006724413038522908
volkswagen,other,2016.0,197798.0,used,commercial,commercial,4.0,4.0,automatic,front,diesel,8.2,2.0,2.0,other,qld,10.0,19779.8,43,0,0.12195121951219513,16.0,mid,other,0.398677912012765,0.64497378618646
audi,other,2017.0,61480.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,5.0,4.0,5.0,other,vic,9.0,6831.111111111111,31,0,0.2,16.0,premium,other,0.398677912012765,0.64497378618646
ford,focus,2002.0,128875.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.0,4.0,5.0,"ringwood, vic",vic,24.0,5369.791666666667,18,0,0.125,16.0,mid,"ringwood,",0.008775928880784135,0.02062913152496011
bmw,other,2017.0,79882.0,used,hatchback,hatchback,4.0,4.0,automatic,rear,premium,5.8,5.0,5.0,"blacktown, nsw",nsw,9.0,8875.777777777777,32,0,0.1724137931034483,16.0,premium,"blacktown,",0.398677912012765,0.016070207431046275
hyundai,other,2014.0,150302.0,used,wagon,wagon,4.0,4.0,automatic,rear,diesel,9.0,4.0,8.0,"minchinbury, nsw",nsw,12.0,12525.166666666666,17,0,0.1111111111111111,16.0,budget,"minchinbury,",0.398677912012765,0.05846820150444495
hyundai,santa,2015.0,186600.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,7.3,4.0,7.0,"minchinbury, nsw",nsw,11.0,16963.636363636364,43,0,0.136986301369863,16.0,budget,"minchinbury,",0.007978117164349213,0.05846820150444495
hyundai,accent,2015.0,107419.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.2,5.0,5.0,other,nsw,11.0,9765.363636363636,26,0,0.16129032258064516,16.0,budget,other,0.006268520629131525,0.64497378618646
subaru,forester,2008.0,121299.0,used,carhub automotive,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,wa,18.0,6738.833333333333,59,0,0.125,16.0,mid,other,0.009573740597219056,0.64497378618646
holden,commodore,2009.0,193454.0,used,ute / tray,ute / tray,6.0,6.0,automatic,rear,unleaded,11.6,2.0,2.0,other,vic,17.0,11379.64705882353,25,0,0.08620689655172414,36.0,budget,other,0.0292910873033964,0.64497378618646
mazda,bt-50,2016.0,205245.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.2,4.0,5.0,other,vic,10.0,20524.5,26,0,0.10869565217391305,25.0,budget,other,0.01139731023478459,0.64497378618646
toyota,landcruiser,2016.0,154422.0,used,suv,suv,8.0,8.0,automatic,4wd,diesel,9.5,4.0,7.0,other,nsw,10.0,15442.2,33,0,0.10526315789473684,64.0,mid,other,0.02279462046956918,0.64497378618646
suzuki,other,2012.0,239566.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,5.5,5.0,5.0,"braybrook, vic",vic,14.0,17111.85714285714,21,0,0.18181818181818182,16.0,budget,"braybrook,",0.398677912012765,0.0063824937314793705
mazda,3,2014.0,56248.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,5.8,5.0,5.0,other,nsw,12.0,4687.333333333333,17,0,0.1724137931034483,16.0,budget,other,0.019603373603829497,0.64497378618646
mercedes-benz,other,2013.0,122900.0,used,sedan,sedan,4.0,4.0,automatic,rear,premium,6.8,4.0,5.0,other,qld,13.0,9453.846153846154,35,0,0.14705882352941177,16.0,premium,other,0.398677912012765,0.64497378618646
bmw,other,2016.0,165394.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,5.4,4.0,5.0,other,nsw,10.0,16539.4,22,0,0.18518518518518517,16.0,premium,other,0.398677912012765,0.64497378618646
mazda,3,2016.0,245000.0,used,sedan,sedan,4.0,4.0,manual,front,unleaded,5.8,4.0,5.0,other,qld,10.0,24500.0,17,0,0.1724137931034483,16.0,budget,other,0.019603373603829497,0.64497378618646
holden,commodore,2012.0,196876.0,used,wagon,wagon,6.0,6.0,automatic,rear,unleaded,8.9,4.0,5.0,"slacks creek, qld",qld,14.0,14062.57142857143,28,0,0.11235955056179775,36.0,budget,slacks,0.0292910873033964,0.01504444950991566
mitsubishi,outlander,2015.0,140616.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,7.5,4.0,7.0,other,qld,11.0,12783.272727272728,35,0,0.13333333333333333,16.0,mid,other,0.010941417825393207,0.64497378618646
mazda,other,2016.0,104105.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.1,4.0,5.0,"granville, nsw",nsw,10.0,10410.5,27,0,0.1639344262295082,16.0,budget,"granville,",0.398677912012765,0.012992933667654433
